x,y,z,reflectance
24.0,31.0,43.86529107930454,0.5199169
77.0,79.0,102.0825061639231,0.5933085
15.0,34.0,36.147450843757895,0.51703143
7.0,108.0,20.164006441784245,0.4724609
54.0,79.0,84.8413872745171,0.56741244
79.0,91.0,88.3531298507435,0.5631604
113.0,92.0,69.30814035620371,0.5338927
59.0,92.0,79.00438750424091,0.5549101
67.0,63.0,104.7280745379938,0.56314075
84.0,29.0,78.73752960116622,0.5511756
1.0,39.0,22.94425790726892,0.52117944
128.0,44.0,59.09223286344363,0.5530416
31.0,125.0,28.353475975061325,0.5410381
49.0,64.0,83.68960036089908,0.53742
10.0,76.0,36.81272963235594,0.5263451
82.0,40.0,91.79128313238844,0.5721903
54.0,104.0,64.12012011815204,0.52957827
25.0,125.0,23.79613871143598,0.52936006
63.0,124.0,46.95536780376722,0.54584086
37.0,69.0,69.29460989829727,0.5260569
104.0,8.0,48.6369638620296,0.5520908
114.0,124.0,39.22252789298244,0.5331522
84.0,112.0,63.58256626477687,0.528874
117.0,1.0,34.422692203154135,0.50357515
15.0,82.0,40.99996140785135,0.48487037
73.0,3.0,48.08160111931735,0.5308038
69.0,32.0,80.36561913765445,0.5473714
39.0,120.0,38.70615629464772,0.53831
11.0,99.0,29.377155198040708,0.5126546
60.0,58.0,95.5424708585001,0.5801955
101.0,104.0,67.08353338492459,0.55205476
142.0,76.0,46.03148329583299,0.49667707
143.0,52.0,44.88119166378064,0.4899171
131.0,27.0,46.19860203584612,0.5448942
94.0,60.0,102.94556777442928,0.5885738
18.0,21.0,31.622863292122155,0.53725326
96.0,45.0,90.90543173650751,0.56779283
59.0,115.0,55.39755724621478,0.50954676
126.0,69.0,65.80269784412133,0.5358972
69.0,48.0,97.25740538645387,0.5520388
22.0,61.0,51.973597306526386,0.49213198
79.0,73.0,109.39339828220179,0.6079186
80.0,3.0,48.55050393596273,0.52994615
142.0,3.0,18.12355043676799,0.52247304
17.0,89.0,40.61017758906986,0.53254503
90.0,73.0,104.24172691150113,0.57864434
158.0,122.0,6.148363551720424,0.54481256
106.0,95.0,72.6092398632237,0.52962816
8.0,95.0,28.1814820207686,0.5154709
71.0,49.0,99.51056191178655,0.5707211
46.0,57.0,79.3404227824219,0.5698849
5.0,22.0,19.315604183291594,0.49225804
143.0,8.0,21.269490963359523,0.5238816
155.0,105.0,19.8826907585102,0.492105
104.0,118.0,50.78400720543997,0.51067144
144.0,76.0,43.73026045192165,0.55411917
59.0,17.0,59.703476620062766,0.5381251
111.0,96.0,67.81453103849974,0.52741253
118.0,113.0,47.369755342389276,0.52321494
133.0,7.0,28.83377550975977,0.5202028
119.0,9.0,41.02601539809176,0.5282865
27.0,102.0,43.61342698755647,0.51452667
23.0,86.0,48.43538652071805,0.5238464
68.0,64.0,105.94436143002545,0.5756407
149.0,65.0,39.17159096383826,0.5294721
142.0,18.0,29.57417808892925,0.5074055
19.0,43.0,44.43505458474971,0.5198995
42.0,115.0,45.50474724570143,0.48750502
127.0,46.0,61.04957643049211,0.56815416
139.0,12.0,27.88312699248346,0.5165725
35.0,123.0,33.0864601190692,0.51073205
80.0,85.0,95.40263250254455,0.564402
76.0,105.0,71.74856251351474,0.56393623
130.0,37.0,53.44152580020424,0.5472697
15.0,110.0,26.728660978160978,0.5637397
105.0,20.0,60.72465037495999,0.53485197
81.0,97.0,81.32925098645887,0.5529129
87.0,76.0,103.72773570255653,0.5878416
70.0,2.0,46.44066605959446,0.53750336
72.0,82.0,96.92800240181332,0.5838564
114.0,34.0,66.88943883447405,0.5438243
11.0,7.0,15.169998243381277,0.51404905
157.0,6.0,7.086127145833707,0.5241948
135.0,36.0,47.71056650435037,0.53493804
93.0,61.0,104.3728659993852,0.56628233
67.0,99.0,76.26786078866024,0.5367302
137.0,59.0,52.979344283400756,0.5565029
59.0,12.0,54.31296486089622,0.5430549
41.0,64.0,74.31917464758273,0.56987035
89.0,85.0,93.2388614482611,0.53988206
76.0,116.0,58.912298151975214,0.53049845
82.0,49.0,102.27496602913573,0.59595317
34.0,93.0,56.306517161505745,0.5587401
6.0,82.0,30.796204827537004,0.5214663
120.0,41.0,65.95479534369896,0.54242563
95.0,21.0,66.65745760400716,0.55721295
114.0,109.0,53.93808336667567,0.53020114
19.0,52.0,47.18110503849544,0.5101689
97.0,53.0,96.28291754873715,0.5554274
58.0,92.0,78.2910783363863,0.5347181
117.0,106.0,54.438401707007564,0.51736665
52.0,84.0,79.69627506169635,0.5426263
24.0,108.0,36.582156672772605,0.5010288
27.0,111.0,37.02740681699651,0.5534151
91.0,104.0,71.40855992275503,0.563548
158.0,34.0,22.11380425681478,0.5470485
27.0,23.0,41.51394406896372,0.55931073
148.0,31.0,31.467761142772574,0.52834857
76.0,86.0,93.80886390864082,0.5790575
51.0,47.0,80.6260888652298,0.54186934
1.0,71.0,27.104504034201376,0.52243793
14.0,98.0,33.03911728856922,0.5210613
132.0,55.0,58.18669927643838,0.5271715
156.0,60.0,30.857745914663827,0.5160875
90.0,58.0,106.34037460785771,0.56600887
17.0,72.0,45.615329077203796,0.5530415
20.0,29.0,38.638678512782604,0.5124496
44.0,126.0,36.02482945362551,0.5167902
144.0,109.0,28.36096129577664,0.53150135
110.0,59.0,84.37620348631016,0.54873645
127.0,101.0,49.936875152369666,0.5596071
23.0,42.0,48.43538652071805,0.5353345
70.0,59.0,106.90443195432042,0.569748
22.0,28.0,40.04193172088993,0.51253384
13.0,74.0,40.65339234509478,0.5287252
5.0,53.0,31.21243495107509,0.52974576
48.0,42.0,74.51481077290774,0.57703245
70.0,80.0,97.89989515530884,0.54448885
77.0,19.0,67.17435489757077,0.56026244
98.0,110.0,62.14188928413098,0.5317507
129.0,25.0,46.646113375453446,0.54832053
68.0,43.0,91.6699547579847,0.54901886
2.0,60.0,28.518294511829367,0.5532966
50.0,36.0,71.93373476482141,0.5469639
128.0,75.0,62.32000600453331,0.5539485
34.0,114.0,40.420311452806665,0.54064924
71.0,20.0,67.39557423793984,0.5582823
91.0,108.0,66.87652441211527,0.5757766
51.0,60.0,85.71061104186965,0.54135054
119.0,20.0,51.131753573554235,0.5386558
60.0,119.0,51.45123686871317,0.52766174
13.0,108.0,26.11290511808423,0.5050596
47.0,89.0,71.5074810899258,0.5641401
97.0,76.0,95.62675897528642,0.56167454
74.0,53.0,105.32361279253594,0.54215276
123.0,56.0,68.76970932224931,0.5513392
31.0,35.0,53.30767770081374,0.5239993
16.0,65.0,45.02744404556117,0.5342915
114.0,12.0,47.22822176614705,0.5394872
11.0,40.0,34.43070843733375,0.54009384
25.0,77.0,53.803231233526574,0.5179089
25.0,62.0,55.53574444777603,0.5655936
85.0,90.0,88.98810220450787,0.58848304
86.0,119.0,55.19612138979003,0.54288375
52.0,66.0,87.11995193167124,0.55151844
4.0,115.0,12.795357535908636,0.527118
92.0,59.0,104.77305821586091,0.5717121
92.0,1.0,44.88119166378064,0.5394485
64.0,93.0,81.20527757793751,0.53472626
56.0,39.0,79.40796365499574,0.5598485
71.0,36.0,85.5509389840877,0.57960314
103.0,27.0,68.97095518595174,0.5366283
30.0,55.0,60.49364657819322,0.5498185
38.0,58.0,70.30581326631905,0.5501946
87.0,46.0,97.37837749236256,0.5842993
143.0,44.0,42.57871818389481,0.53769904
31.0,49.0,59.97713850174231,0.5484334
40.0,95.0,60.72465037495999,0.55047303
89.0,93.0,84.43401872026804,0.5756382
50.0,50.0,81.22296379833335,0.5554548
68.0,57.0,103.72773570255653,0.5598596
111.0,87.0,74.78708904446462,0.53818804
113.0,34.0,67.7619776828242,0.54040766
25.0,102.0,41.69770118317087,0.5406196
46.0,103.0,59.3970841078241,0.56756324
74.0,58.0,110.0611626532638,0.5838735
78.0,55.0,109.20111794403992,0.5849025
75.0,126.0,47.14343359522984,0.5208628
7.0,34.0,27.55604862219778,0.5316505
115.0,82.0,73.90062430981966,0.54580057
129.0,43.0,57.557343379275906,0.56265616
111.0,40.0,74.07953588659797,0.54784083
17.0,68.0,46.05931018879999,0.54675967
88.0,34.0,83.63296856203746,0.5650455
136.0,98.0,43.26399388718266,0.51611495
72.0,43.0,93.67823399059898,0.5888846
111.0,16.0,53.07152525488633,0.51943594
43.0,109.0,51.76216270261498,0.5442524
155.0,79.0,30.412530819615498,0.50721693
108.0,18.0,56.92339152597561,0.55123514
80.0,69.0,114.14348392917728,0.60897756
136.0,20.0,36.582156672772605,0.5495717
22.0,32.0,42.41055515587501,0.53517365
18.0,124.0,18.941576906975325,0.5049393
64.0,85.0,89.07670780786754,0.5644035
7.0,78.0,32.93662947137368,0.538793
40.0,121.0,38.43658011452294,0.5357335
139.0,66.0,50.853416570303345,0.5447682
105.0,67.0,90.50733865568026,0.561336
12.0,74.0,39.49473581823603,0.53003603
22.0,37.0,45.0640517410808,0.5314002
72.0,32.0,81.36474502699292,0.52901655
3.0,66.0,29.77923417878867,0.5227796
63.0,127.0,43.56853859382952,0.5194613
146.0,20.0,27.089736448706958,0.49000078
96.0,42.0,88.1371077515078,0.558552
62.0,18.0,62.14188928413098,0.5548715
141.0,20.0,31.902735293424193,0.52975386
12.0,47.0,37.90008318235996,0.54473
60.0,115.0,55.83438919673485,0.53760135
123.0,29.0,55.05865686035983,0.55482453
84.0,81.0,99.54406878308349,0.5676744
1.0,99.0,18.792353031611047,0.51652735
12.0,23.0,26.993804297646967,0.5263184
76.0,109.0,67.08353338492459,0.5463778
109.0,46.0,80.02096586044496,0.54483765
127.0,84.0,60.17173969011536,0.5462713
102.0,19.0,61.329516707665526,0.551569
157.0,89.0,25.175065026740317,0.52622753
114.0,57.0,79.3404227824219,0.5617678
101.0,57.0,94.07209808794828,0.57388604
121.0,119.0,39.648258021220286,0.550577
155.0,46.0,29.657663275305698,0.52604985
56.0,112.0,57.14127338073796,0.54513013
54.0,55.0,87.77319325203423,0.53517526
59.0,124.0,45.54158960836741,0.54386556
115.0,1.0,35.584867268087876,0.51454586
29.0,117.0,33.84748350999272,0.5241786
151.0,41.0,32.5827917816925,0.5253186
113.0,0.0,35.658034922283605,0.52127916
135.0,37.0,48.23437537338102,0.5367462
41.0,78.0,71.4650616163733,0.56174517
69.0,112.0,62.32000600453331,0.59137326
144.0,77.0,43.505739096194205,0.5640919
4.0,39.0,26.288422507688193,0.5253179
96.0,110.0,62.95380562488916,0.54043394
10.0,85.0,34.398648004750335,0.51872957
17.0,50.0,44.40782560827944,0.5417286
117.0,127.0,34.422692203154135,0.5389442
117.0,36.0,65.65102599303502,0.55596167
74.0,24.0,72.62371695540108,0.555522
7.0,30.0,25.67554050758316,0.50735366
38.0,16.0,45.29325625503671,0.5479782
26.0,127.0,22.81006149635929,0.52222615
23.0,60.0,53.07152525488633,0.53083926
68.0,37.0,85.39200360272,0.5773231
77.0,82.0,98.62572209178609,0.605642
43.0,98.0,61.14274191513596,0.55755275
44.0,55.0,76.53533815536703,0.5917513
66.0,101.0,73.66315010127916,0.5462369
66.0,115.0,58.05367193307089,0.55983216
113.0,53.0,79.25615413820442,0.5709685
127.0,93.0,55.31266569480393,0.5739694
95.0,35.0,81.7573536480541,0.54528785
64.0,13.0,57.392774904597935,0.52775365
128.0,13.0,37.9669534168862,0.5048225
115.0,81.0,74.42441282505004,0.5424522
94.0,47.0,94.20472249687136,0.5613571
82.0,111.0,64.89892878735942,0.52643573
64.0,6.0,49.52686033222199,0.56739324
145.0,105.0,29.98475738832326,0.52958053
145.0,79.0,41.86432999692607,0.5767569
9.0,126.0,9.592633464220995,0.5076429
146.0,34.0,35.08253648538424,0.5270698
35.0,42.0,61.329516707665526,0.53685975
149.0,16.0,21.54780162000618,0.5080986
97.0,16.0,60.355473744901595,0.54843616
132.0,2.0,25.21847972644744,0.52675647
55.0,103.0,65.73944971645449,0.5575317
85.0,74.0,106.90443195432042,0.59111047
32.0,108.0,43.73026045192165,0.52942
27.0,101.0,44.28994653864026,0.54635876
128.0,43.0,58.63220634925045,0.5291239
27.0,48.0,55.153793574297055,0.52687037
22.0,71.0,51.57142766215912,0.51279455
0.0,76.0,25.24743391080215,0.521036
6.0,47.0,31.065761483623167,0.5337636
87.0,9.0,55.05865686035983,0.54804415
15.0,58.0,43.54161820740997,0.5154006
13.0,9.0,18.467534928897564,0.5155732
150.0,48.0,35.894230353650066,0.5315792
126.0,74.0,64.86159321816575,0.51399493
41.0,85.0,68.11774587893345,0.5843563
11.0,4.0,12.897786454520638,0.49182993
29.0,125.0,26.868503664141112,0.5063056
34.0,12.0,38.680845564843814,0.49462807
51.0,102.0,64.00974605714521,0.5289839
68.0,45.0,93.67823399059898,0.5623593
13.0,77.0,40.05909194606427,0.5048137
106.0,101.0,67.03170529550306,0.5473319
122.0,30.0,56.706259701486985,0.52084345
144.0,36.0,38.17627513233395,0.51088613
82.0,100.0,77.76806202213952,0.54956186
92.0,48.0,96.57393571670909,0.57725775
86.0,48.0,99.98476190255133,0.5680338
49.0,23.0,59.79455903366192,0.5695123
91.0,95.0,81.47142333913445,0.5445954
64.0,122.0,49.52686033222199,0.5492807
104.0,17.0,58.18669927643838,0.56029516
63.0,102.0,71.23944767114882,0.5280633
41.0,86.0,67.55229084962862,0.5389607
27.0,30.0,46.245091110043035,0.5309216
8.0,15.0,17.98897118448417,0.51732975
108.0,3.0,41.38295195123108,0.52945924
66.0,80.0,95.09775208501225,0.5910545
79.0,82.0,98.88403101106977,0.58646894
55.0,127.0,40.61017758906986,0.5241333
59.0,77.0,91.0709446420655,0.5594083
143.0,96.0,37.23435230106399,0.55489343
31.0,2.0,27.437397584911988,0.50325847
3.0,33.0,22.774777436927273,0.53026265
148.0,117.0,19.016271535290663,0.51091677
44.0,61.0,77.68692469858264,0.5782603
11.0,6.0,14.420155055348825,0.49974626
127.0,4.0,30.7270218142895,0.5248079
90.0,95.0,81.84714632032829,0.5679457
67.0,28.0,75.1679965138143,0.5566898
131.0,88.0,53.97963174602671,0.54434717
10.0,26.0,26.706599715813944,0.49813557
15.0,30.0,34.078701638097186,0.5177484
61.0,56.0,95.85296564187057,0.56817836
20.0,112.0,30.0,0.5312077
129.0,115.0,37.15979237109554,0.51393324
76.0,73.0,108.46400120090667,0.57216495
122.0,99.0,55.96280615828055,0.51814926
30.0,95.0,51.091922311446616,0.52213615
0.0,88.0,22.16988343400037,0.54342484
143.0,76.0,44.88119166378064,0.5507275
30.0,6.0,30.305396197878704,0.5234948
70.0,120.0,53.369420336143975,0.53664565
85.0,73.0,107.94069532401255,0.5815613
51.0,32.0,69.41651431158343,0.5472352
11.0,95.0,31.398053756992557,0.51119095
67.0,47.0,94.9330165648799,0.58984333
93.0,11.0,56.080748348347214,0.5393407
129.0,31.0,50.803831348133436,0.5666126
36.0,24.0,50.349303577098944,0.54862
142.0,93.0,39.82773881563129,0.5092045
138.0,11.0,27.972531937204856,0.5373511
3.0,30.0,21.40854808735241,0.51644397
14.0,116.0,21.58264578969775,0.5196823
95.0,83.0,91.64575138300881,0.5543317
39.0,28.0,56.09148115870775,0.5509159
110.0,63.0,84.8413872745171,0.57460815
96.0,38.0,84.24166479566804,0.574528
108.0,64.0,87.20351000339272,0.6041137
9.0,95.0,29.256122964068823,0.502109
147.0,21.0,26.750727459844,0.52869016
157.0,76.0,28.72097855422879,0.54712176
5.0,34.0,25.385087288963412,0.50854987
10.0,2.0,10.472188630400199,0.49072438
57.0,102.0,67.97250961176812,0.5597792
55.0,84.0,82.5,0.5207472
48.0,126.0,38.27693999497224,0.52295613
11.0,32.0,30.911629238839218,0.4871313
123.0,11.0,40.05909194606427,0.54464024
99.0,60.0,97.25740538645387,0.5693381
73.0,93.0,85.05666608112709,0.541874
141.0,99.0,37.6248172584284,0.5016146
113.0,60.0,81.06407702954795,0.56016743
50.0,51.0,81.70357910119358,0.52066374
151.0,95.0,29.256122964068823,0.4968731
64.0,67.0,100.9325651129804,0.58768106
112.0,60.0,82.22660634397958,0.53701264
31.0,50.0,60.309487210502446,0.52081174
4.0,16.0,14.712935962395953,0.48814166
108.0,59.0,86.684710168072,0.5846326
41.0,53.0,72.53692063889001,0.55542254
44.0,98.0,61.999789739657814,0.56837684
15.0,31.0,34.61528953912295,0.5399331
76.0,69.0,112.5,0.5920063
115.0,2.0,36.60683042534409,0.50093234
54.0,87.0,79.3404227824219,0.5415263
104.0,106.0,63.33990951596939,0.5566597
73.0,71.0,108.4046897621411,0.5769594
144.0,82.0,42.128154059095905,0.52070457
47.0,82.0,75.97083837760783,0.5709951
82.0,45.0,97.6222835141306,0.57330227
27.0,79.0,55.4825604971803,0.52425545
125.0,37.0,58.53168573535968,0.569719
142.0,106.0,32.285107085373525,0.5172129
98.0,122.0,48.868037440536085,0.520322
97.0,41.0,86.49990899175084,0.5836536
102.0,113.0,57.08673217601327,0.5472278
20.0,21.0,33.53750989520397,0.53162485
20.0,117.0,26.22988020774603,0.54123276
71.0,45.0,95.37476012250052,0.5728904
20.0,42.0,45.14648451483521,0.5176262
30.0,108.0,41.987336862813756,0.54810196
155.0,77.0,30.842356660499057,0.5099114
38.0,78.0,68.14419617589655,0.54535604
98.0,26.0,70.74952024500105,0.5474523
31.0,97.0,50.803831348133436,0.5540352
6.0,96.0,25.56651585994898,0.5250778
40.0,94.0,61.434839291772725,0.5367271
6.0,2.0,6.922215418528559,0.48206306
36.0,48.0,65.16098949497054,0.49632308
129.0,1.0,26.515620190896684,0.53013885
16.0,49.0,43.00518706099615,0.5386796
112.0,91.0,70.95888981879716,0.5290871
44.0,15.0,48.781296989227705,0.5363861
57.0,117.0,52.32745630071448,0.541194
50.0,62.0,84.78290326504718,0.54860514
43.0,79.0,73.2358016865205,0.54791784
107.0,42.0,79.20567650679456,0.570588
35.0,8.0,35.85345970331021,0.5066365
29.0,91.0,52.40859846862465,0.5217915
46.0,96.0,65.31130227792414,0.52674365
59.0,16.0,58.63220634925045,0.5313879
47.0,49.0,77.54126824269211,0.55415225
7.0,51.0,33.14962403720954,0.50923693
30.0,51.0,59.48770534116187,0.55000097
146.0,54.0,41.811672008244464,0.5287155
143.0,2.0,16.467131412054563,0.50822055
6.0,30.0,24.61247205318255,0.4927153
130.0,4.0,28.518294511829367,0.5169896
62.0,6.0,48.868037440536085,0.5100769
68.0,21.0,67.7094771446316,0.5488137
62.0,33.0,78.01241472681275,0.54958
43.0,106.0,54.438401707007564,0.52333957
28.0,102.0,44.56225309212513,0.54156977
49.0,111.0,54.05240439672074,0.55827576
122.0,98.0,56.706259701486985,0.54019743
143.0,40.0,41.034701971796956,0.52373964
108.0,102.0,64.71250306739171,0.5778145
30.0,14.0,37.176355443865084,0.5044421
103.0,114.0,55.53574444777603,0.5461724
3.0,57.0,29.437731972725516,0.54969466
92.0,17.0,63.18273836665308,0.5330994
110.0,108.0,57.62329233971557,0.5432854
139.0,93.0,42.99627820207838,0.5416671
69.0,15.0,61.17771701464014,0.5432471
13.0,70.0,41.208634557505704,0.5113118
79.0,11.0,57.90988060223053,0.51936984
38.0,107.0,49.59503031676271,0.5427607
66.0,25.0,71.4650616163733,0.5572995
90.0,0.0,44.12703171040973,0.5175433
29.0,87.0,54.46979843558261,0.52525365
66.0,13.0,58.05367193307089,0.5636546
42.0,78.0,72.5658350974743,0.5649788
96.0,114.0,58.50937013677929,0.52648836
77.0,101.0,76.5195586442846,0.557076
38.0,124.0,34.21453304047699,0.55418366
29.0,5.0,28.65336723735696,0.5343901
75.0,108.0,68.13096934139395,0.553331
121.0,124.0,34.88082242970211,0.5125642
76.0,111.0,64.74973788827211,0.57929784
110.0,64.0,84.86090357506363,0.55195874
58.0,48.0,88.1371077515078,0.5634559
158.0,117.0,9.54293958681522,0.5202114
130.0,118.0,33.799722709970084,0.5061191
118.0,108.0,51.903046162466126,0.5365316
24.0,119.0,28.062023823587264,0.5398962
126.0,24.0,48.598524303013754,0.54323757
113.0,112.0,51.7722161593616,0.52085304
68.0,126.0,46.03148329583299,0.53429693
41.0,52.0,72.20566162726169,0.560334
115.0,124.0,38.638678512782604,0.52338606
112.0,123.0,41.38295195123108,0.5050176
4.0,61.0,30.911629238839218,0.4933632
15.0,71.0,43.42507256160721,0.5244703
154.0,105.0,20.908855703202313,0.5241476
47.0,80.0,77.04334288793059,0.56849647
112.0,81.0,77.55742760836105,0.5694131
134.0,107.0,39.146134532877085,0.52660906
130.0,19.0,41.208634557505704,0.5094181
24.0,17.0,34.36659957532525,0.5132945
67.0,23.0,69.62034382712044,0.54852206
102.0,7.0,48.43538652071805,0.5357885
113.0,120.0,43.86529107930454,0.52322805
7.0,45.0,31.64615209836988,0.53478515
25.0,17.0,35.26044204194343,0.57078916
154.0,32.0,25.56651585994898,0.52027774
156.0,114.0,13.443591029525926,0.49268374
97.0,96.0,77.55742760836105,0.5635773
113.0,80.0,77.04334288793059,0.54650426
103.0,108.0,61.84624039584748,0.53619355
115.0,126.0,36.60683042534409,0.5519867
115.0,64.0,79.00438750424091,0.55439395
116.0,33.0,64.35385096487785,0.5402878
122.0,85.0,64.99861420814572,0.53580904
51.0,30.0,67.65702926499247,0.54871124
153.0,114.0,16.361174757907563,0.50751245
90.0,104.0,71.70593128374115,0.5212142
29.0,6.0,29.53625574634751,0.5155805
7.0,120.0,12.23373870653797,0.4874657
31.0,98.0,50.14278499822027,0.56121117
19.0,23.0,33.911205794221516,0.52713966
61.0,83.0,88.52701506866873,0.552101
81.0,36.0,87.18260054000206,0.5759404
113.0,75.0,79.25615413820442,0.54728043
118.0,109.0,51.01232877906512,0.5417005
144.0,124.0,17.24526003455678,0.5024028
56.0,118.0,50.78400720543997,0.52061415
89.0,101.0,75.3981024137685,0.55207735
89.0,79.0,99.51056191178655,0.5736054
52.0,122.0,44.56225309212513,0.55751914
136.0,95.0,45.02744404556117,0.5285849
35.0,112.0,42.933945025917595,0.5748898
89.0,60.0,108.46400120090667,0.58762646
149.0,0.0,9.766738453316579,0.51154846
48.0,71.0,81.63199694359133,0.54226726
95.0,34.0,80.71329586296123,0.5506932
8.0,16.0,18.643348853134853,0.52165014
121.0,71.0,71.28167070027854,0.54350084
139.0,55.0,50.093703832183756,0.5483014
33.0,67.0,64.83671687727382,0.55153435
30.0,78.0,59.18239985164756,0.5432094
154.0,35.0,26.90533928490561,0.53047615
115.0,108.0,54.14608739886408,0.5470725
96.0,57.0,99.54406878308349,0.5536891
38.0,26.0,53.65831241070873,0.5562248
112.0,111.0,53.4003131187321,0.5290461
139.0,19.0,33.0864601190692,0.51513916
127.0,119.0,35.26044204194343,0.5063972
99.0,50.0,92.35625153369585,0.5826045
157.0,42.0,26.200622759360993,0.52729774
116.0,45.0,72.32062111633891,0.5500806
109.0,70.0,85.31280899939871,0.5746844
80.0,8.0,54.40702000678545,0.54896307
30.0,24.0,45.0,0.56570095
68.0,47.0,95.62675897528642,0.54332906
38.0,125.0,33.252363496033,0.50572985
150.0,75.0,37.00260803392234,0.53430325
140.0,67.0,49.634014245379085,0.5522063
106.0,81.0,83.61411088307352,0.5510446
8.0,46.0,33.070676310734065,0.5321209
140.0,91.0,42.933945025917595,0.52003324
83.0,112.0,63.667743070850534,0.5509316
119.0,82.0,69.68847050625473,0.5423545
143.0,10.0,22.81006149635929,0.4977839
36.0,13.0,41.104228992126394,0.550236
5.0,120.0,10.36576887601965,0.51598674
36.0,114.0,41.987336862813756,0.54008454
29.0,1.0,25.059389552230492,0.5194327
103.0,63.0,93.03457498311099,0.5680541
30.0,59.0,61.14274191513596,0.53763163
40.0,82.0,68.6226300172784,0.5427794
51.0,94.0,71.1270312629698,0.5639995
16.0,34.0,37.20949153023079,0.5323682
121.0,62.0,71.91946542645299,0.5524899
47.0,50.0,78.01241472681275,0.53860015
6.0,113.0,16.04395276802045,0.51730675
16.0,79.0,43.00518706099615,0.53055865
146.0,5.0,16.30823703245724,0.498366
74.0,11.0,57.52439500483253,0.53982687
157.0,86.0,26.200622759360993,0.5285996
10.0,91.0,32.121029736152764,0.5377294
38.0,119.0,38.94277089460866,0.5486741
16.0,28.0,33.99092503921602,0.5131098
92.0,64.0,105.94436143002545,0.5572314
51.0,11.0,49.23544707115353,0.5411792
157.0,54.0,29.052246303501125,0.51024115
49.0,1.0,37.758164464822876,0.5144503
159.0,102.0,17.318720684093453,0.5285808
23.0,73.0,52.40859846862465,0.5292401
157.0,113.0,13.096521765956638,0.48932892
9.0,90.0,31.43677330883196,0.48946455
56.0,30.0,71.25351795057286,0.5625629
156.0,17.0,15.333718477224592,0.51102537
87.0,41.0,91.83996085091412,0.5317445
142.0,69.0,47.14343359522984,0.5204568
102.0,121.0,48.43538652071805,0.52322555
145.0,89.0,38.42817021401232,0.51988035
38.0,59.0,70.4578893091209,0.51386046
133.0,18.0,37.7998798291781,0.5359707
50.0,99.0,66.0055897201996,0.5605278
20.0,48.0,47.26593712407491,0.5809829
62.0,106.0,66.47772289652221,0.56215215
29.0,45.0,56.252690157190784,0.55003667
28.0,109.0,39.452142690986676,0.55179507
17.0,42.0,41.83799656810348,0.55474955
97.0,32.0,77.55742760836105,0.5599935
55.0,20.0,60.72465037495999,0.53700894
27.0,84.0,53.64797317779483,0.5684311
29.0,50.0,58.05367193307089,0.5383943
45.0,126.0,36.60683042534409,0.55265975
47.0,0.0,35.658034922283605,0.5218174
119.0,119.0,41.02601539809176,0.5164765
56.0,104.0,65.36149843143082,0.553133
125.0,47.0,63.65556707223668,0.5549465
151.0,87.0,32.5827917816925,0.49042988
134.0,9.0,29.71842826400312,0.5192844
66.0,39.0,86.43853472776387,0.5686735
11.0,9.0,16.646179581391614,0.5151847
36.0,43.0,62.89371270358677,0.5483448
45.0,33.0,65.2360943152001,0.55617005
68.0,113.0,60.91010362457438,0.5544171
41.0,60.0,74.07953588659797,0.5574916
14.0,9.0,19.370123963012293,0.5208376
20.0,44.0,45.92028025128077,0.5185675
80.0,58.0,112.97218071501273,0.56792665
36.0,32.0,56.27421550301559,0.52360535
94.0,54.0,99.84813753084819,0.55280805
68.0,112.0,62.047117540489374,0.5474338
59.0,112.0,58.63220634925045,0.55191815
34.0,122.0,33.291911087103124,0.5120411
84.0,20.0,68.25013255584314,0.549652
38.0,102.0,53.65831241070873,0.5437713
54.0,42.0,80.10685002868102,0.5451717
54.0,63.0,89.52359969402954,0.57658726
14.0,68.0,42.552141852034936,0.5492339
82.0,18.0,66.06914996622199,0.5251773
59.0,101.0,70.16796504940748,0.55235255
18.0,114.0,26.706599715813944,0.54219466
39.0,22.0,51.251385823279946,0.51720655
32.0,81.0,60.355473744901595,0.53364134
140.0,64.0,49.721807150127276,0.51948285
18.0,81.0,44.698775639144465,0.5124097
45.0,89.0,69.62034382712044,0.53764606
9.0,34.0,29.71842826400312,0.51200736
57.0,10.0,51.251385823279946,0.53158325
11.0,98.0,29.900969118121708,0.5241921
60.0,5.0,47.03053595560106,0.53646106
31.0,127.0,26.515620190896684,0.51493526
119.0,29.0,58.62102926261725,0.52571476
116.0,93.0,65.85334953944464,0.567486
65.0,44.0,90.71741964588637,0.57025915
15.0,9.0,20.26712507170258,0.51266855
18.0,1.0,16.467131412054563,0.51212037
8.0,124.0,10.221953414195234,0.4880063
46.0,11.0,46.245091110043035,0.5286234
48.0,90.0,71.70593128374115,0.57656544
20.0,105.0,34.88082242970211,0.5206448
137.0,74.0,52.2160444194473,0.5452094
43.0,31.0,61.92887036090156,0.52584296
9.0,55.0,36.17199664586145,0.56400776
28.0,95.0,49.09018953972452,0.52905625
74.0,22.0,70.30581326631905,0.552912
70.0,41.0,90.62386483770932,0.5509789
72.0,57.0,107.54887604250612,0.5445265
85.0,0.0,44.80817214876501,0.5282476
117.0,23.0,55.31266569480393,0.5167738
26.0,24.0,41.287029611905304,0.5099322
5.0,118.0,11.751049123542732,0.509481
80.0,47.0,100.08784535920272,0.5937044
128.0,94.0,53.699685465926535,0.52572805
92.0,94.0,82.15403491558537,0.5427495
