pixel,x,y,chlorophyll,LAI,water_content,biomass,soluble_solids
4158,158,25,27.047351932541254,2.131942944039336,64.14394308598429,36.894561037889034,9.84711984560918
4159,159,25,28.25976924715088,2.430915316887309,64.49484472021894,32.45085413832044,9.612646930593382
4160,0,26,28.051100082537083,2.2653527133742095,66.18362483173414,42.905910985462114,8.551899600215473
4161,1,26,26.09167571179698,2.1948661566354177,63.720346823626,33.339126129404974,8.475103059159242
4162,2,26,32.11843099629743,2.4725698032169134,60.11597844842666,35.92346334376613,9.881958521951587
4163,3,26,28.087425629381354,2.2736649586234914,62.942959717392554,42.7391030287526,8.31726855894128
4164,4,26,27.986726207692975,2.3250248622705723,63.810185245382655,36.80504632716369,9.651352138132955
4165,5,26,34.43048470423364,2.0166021082440473,65.165565027314,44.25235169457096,8.273563827050634
4166,6,26,28.46912222104612,2.6731923077309974,61.88056360459943,33.598222091445926,8.234007020056495
4167,7,26,26.38446810197052,2.259575595434765,65.46352452453846,40.830884042755116,10.1259970862892
4168,8,26,30.95550353254883,2.578581899516423,66.34114172049638,34.87247622389165,8.866060115064682
4169,9,26,31.441089029540887,2.3947600386810417,64.10455392976702,45.040544168369884,8.489903698063198
4170,10,26,31.7623364709723,2.7689978717877515,68.49541404325143,33.3758313029655,8.047211564189116
4171,11,26,38.075889844787845,2.542958841267388,65.77291917976817,43.668165155564154,8.789257696760927
4172,12,26,30.53508972123557,2.8447618324806876,63.22173793742326,46.574768356284814,8.679322299668797
4173,13,26,36.41269397307813,3.0159645001802975,64.92932830891834,31.415282610952247,11.685787929292072
4174,14,26,35.30707425113709,2.8699568396046287,64.53969495674515,50.50209683229666,10.3337883372393
4175,15,26,37.252152080961416,2.7569403728912287,67.4674466696375,43.55441238881252,10.26846313533471
4176,16,26,32.93632769408761,2.9406611853909213,64.62026137320296,41.66300354788081,11.994608338860202
4177,17,26,32.54152900922496,2.8795919730777104,66.79808436320566,47.1365741855536,10.003413926524356
4178,18,26,33.142369155327934,2.9625251733814673,67.78415504396818,45.09505763681563,11.280773450815579
4179,19,26,34.91681732316305,2.542516625979054,67.51289421784878,45.962426716573184,10.008743139476277
4180,20,26,37.09181303902245,2.7504771592800665,69.06082858493794,46.59498738604044,10.049300450754123
4181,21,26,39.38033456686807,2.824565807968648,69.17616488172699,46.41172647322942,11.090966482194093
4182,22,26,29.53131409648471,3.08891203854221,67.95475279159011,51.82634645598849,11.146559240941254
4183,23,26,38.16311368132704,3.0784431378669215,69.98368072177902,44.05445728200079,10.693544456884142
4184,24,26,36.358493119140704,2.4311838400094947,68.81781953201225,48.72068257603767,11.52652372584248
4185,25,26,35.64272164077615,2.8709233739445743,68.04675693249739,48.68805987441853,12.235484480409694
4186,26,26,32.682494049558365,2.8719364108187886,67.38666649077462,41.75661653222605,12.261247832688971
4187,27,26,37.0018630262832,3.4005823402972633,70.46308532301893,45.518928431809165,11.313702362655297
4188,28,26,30.855370154450277,3.624756617575329,67.75563698008426,52.054582853838106,9.95046661085862
4189,29,26,40.14528390563078,2.5506888654451876,71.38405041217528,53.437300329655095,9.47964447615755
4190,30,26,33.94242693440344,2.9334362029184025,64.63309591648722,50.8236465560939,11.509991931222425
4191,31,26,36.578961896733695,2.8702801220574963,66.86329872157664,49.24623846728273,12.119682995201693
4192,32,26,36.66997493567205,3.0186441254624237,66.74770841406638,54.154379161906526,10.025408949848156
4193,33,26,39.09610372267893,3.107461710003517,70.0379237466119,55.1299331175141,10.811206291909095
4194,34,26,33.68164373128165,3.3118593200862154,70.75282363443891,49.17825922345909,10.649723652548179
4195,35,26,40.30497608802132,3.182159075450751,67.90615623491709,57.56817667566727,8.951291564090074
4196,36,26,39.28882034926683,2.9552690250961513,70.37332546762498,51.877465081553616,11.650977738017595
4197,37,26,42.876018928043074,3.2394431809838817,69.79651966602003,55.30873383233303,11.45738990454472
4198,38,26,39.39881657636444,3.438807083267704,69.34355081812151,55.345220914555554,10.680006432892807
4199,39,26,38.34142908781463,3.386597777246529,71.58593837492998,51.08209106097843,11.004361473906204
4200,40,26,33.33660359303354,3.238899065440316,72.81857165755656,54.46700085755553,11.960995180631143
4201,41,26,38.05532945699434,3.548014444323559,71.37799975644081,52.02727852298749,12.579506532828951
4202,42,26,44.23243984964979,3.7610426095957923,70.042838905488,53.364165425508766,11.54040999077136
4203,43,26,38.20851825910529,3.6026970137741814,71.27673733908026,56.734530436665004,11.69493495732373
4204,44,26,38.29554241233654,3.306023400779606,70.95111503997127,58.70130665826975,11.916895880108827
4205,45,26,39.53908598801108,3.5422760309689934,70.82165009151163,50.51677943857821,11.192948698863976
4206,46,26,42.68016868218355,3.7388970751940973,70.96456366134333,55.63146220897583,11.591378568996358
4207,47,26,35.12928771805851,3.1639969460160944,77.49923420448522,52.13372138744201,11.545695016022831
4208,48,26,45.89131103297689,3.4386036737587524,72.33251271778666,54.65596379859875,11.27691589183683
4209,49,26,42.474936965118125,3.4228225474341314,73.35846623804272,56.858587954213995,11.540130993587605
4210,50,26,43.04220938987856,3.950685300607946,75.42177945481173,62.88681744517986,13.273889070257384
4211,51,26,41.06252086410806,3.8032838203300017,74.46540759992092,55.388985877942,11.067181258335287
4212,52,26,47.09667501091196,3.6760397266426845,74.08048955274903,55.969453938213036,10.242917570321072
4213,53,26,40.14689464025238,3.1188173205713356,71.91719813793526,53.781118486024056,12.348603948272583
4214,54,26,44.02162925430077,3.619913866253872,73.69143018299035,56.97249762909994,10.674670551776803
4215,55,26,42.08059613266636,3.2516166999035403,73.2817215827925,53.277959826461036,13.361361463228233
4216,56,26,38.19723515746461,3.031200336952945,77.62355724140775,51.652065371284614,11.569853062616634
4217,57,26,41.68247796435414,4.2184096707006224,73.06030670495535,59.96988648300519,11.946866161381408
4218,58,26,44.354527196445396,3.0575028978790932,76.3721231487545,58.36842947931947,13.302039944460764
4219,59,26,41.555205217029545,3.8610874886436615,74.78918932395472,48.90194264873763,11.340816601871385
4220,60,26,41.31569091013101,4.186121073093015,73.39809587426555,59.60099886401211,11.546938371263618
4221,61,26,42.598781458548615,3.4977777942390675,75.46716743262634,61.6393088762225,15.103445501473098
4222,62,26,40.20992149418163,3.5634471831811814,71.2658491040061,54.07596118557389,13.659338687086253
4223,63,26,39.62030510003349,4.079920804744492,73.51498495814143,56.43198766587534,11.16927430605963
4224,64,26,43.23118860043815,3.661188035771299,75.10430911972689,61.14010186936809,12.402702861373875
4225,65,26,40.35279156181643,4.121816568986671,77.00080812434774,58.06114994220447,11.92477771720444
4226,66,26,44.922562694196884,3.992756563320892,76.20920367393958,64.31412540533648,13.2052020457761
4227,67,26,45.44434143356989,3.7663358675081655,74.17169494337276,62.82792041862959,12.45053887959395
4228,68,26,47.2425138306419,4.067675640235062,75.66662303687181,65.47675283636195,11.947622405951272
4229,69,26,46.39719002575106,4.374198872625593,70.98442512700684,60.897650004382456,13.177899822324374
4230,70,26,42.773235451086215,3.9170926098909757,76.34064900750597,65.01891956770234,13.356616118909232
4231,71,26,44.895441804143296,3.901448540406235,75.18885955481662,63.558791071452866,12.308632929813136
4232,72,26,40.330807205917885,4.213795239677108,77.01982008451309,63.21064774472577,11.664383955508072
4233,73,26,45.05221148596158,3.569589793765702,75.62876865951861,58.73134914299536,11.873645005572996
4234,74,26,42.361329477568034,3.8154441607507286,77.60772809208287,59.1237132217686,11.696185732370608
4235,75,26,47.8829850419736,3.8094680935305836,77.83799850459242,58.842002860106554,13.416951198005327
4236,76,26,41.8433227504926,4.020076042687377,74.80797850504253,63.98635776613153,12.211179107118687
4237,77,26,44.441969667361256,3.294957432489439,79.96837445827204,58.31749650828351,13.837900282089045
4238,78,26,41.68676314828048,4.2717577988243445,75.2648216754882,56.86472555736701,14.049969420797876
4239,79,26,45.80810525969305,3.6107483159394014,75.13882847056874,67.49079384141639,12.13633318404047
4240,80,26,45.8479122155716,3.5754598843269596,75.26392736558203,61.322660743954565,12.476394719736204
4241,81,26,40.99888374048703,4.2336625358116455,76.91232801372364,62.71760694953587,12.244558884053129
4242,82,26,49.748735665876296,3.855449967429671,77.64805011629716,52.38302563418444,11.431352792768557
4243,83,26,45.39813047628561,3.7819644955304734,73.18748841014354,61.524074541585264,12.89087187436494
4244,84,26,39.69582443528839,3.985258364838146,74.07378141641955,58.62663726256136,13.525841826576562
4245,85,26,41.19194655881613,3.633667729798275,74.87220884798195,57.45449515276379,12.79469646951898
4246,86,26,38.419666683170256,3.268451412714979,74.47677945539176,55.79976646490616,13.541674156933128
4247,87,26,37.837945916911835,3.619285972643689,76.90369826138348,58.81242577768021,14.465316829050339
4248,88,26,43.28766468580173,4.14031995405067,73.03525873376988,60.22001880548205,14.863997229572922
4249,89,26,37.474725719904285,4.14030204613878,74.86804132433855,63.23410957301133,12.776376891211797
4250,90,26,44.69895256433569,3.9397249886386194,73.46466185716535,51.490697823209274,13.388065345534509
4251,91,26,38.65448612859835,4.097529148381725,75.82397821120333,70.12543227093855,10.456721381100344
4252,92,26,42.27206283642717,3.9335379381947946,73.7588422032568,60.361879464898784,12.503322891013797
4253,93,26,48.380359181635924,3.977390584066106,74.49385586719991,63.19600368793808,11.934311668606622
4254,94,26,42.152133207585486,3.77935693066245,76.32556348464648,61.26214488552519,11.801815289901004
4255,95,26,43.00043748852816,3.228568272852663,67.27841162160131,58.07427600353096,11.530265160264602
4256,96,26,46.66321393997187,3.4886050435602414,74.71140098087488,58.62680039655816,12.811960049972026
4257,97,26,41.9390642305888,3.6757248723551097,72.99455141354943,60.41697211485027,13.18635919424816
4258,98,26,44.33590360856382,3.498451093034548,74.23217949801757,62.18008556411425,11.682752625436883
4259,99,26,40.217392903881574,4.017734695217359,73.38161426903437,62.65778524402102,13.057959844194764
4260,100,26,41.36449028059604,3.657362884102998,74.61087157077343,56.63749013052261,12.547277904007466
4261,101,26,42.72844189265576,3.40613499623346,73.80198002140786,58.02551874011335,14.186902391189212
4262,102,26,42.22978555713265,3.5109159749213372,77.54110782319164,53.600879100686306,13.199633351079022
4263,103,26,39.77802698749629,3.87398415086438,74.41045577709845,59.755271471682676,13.227261505440394
4264,104,26,42.555238397246406,3.369667176654099,70.4252598637912,52.78329426986598,11.577138147760481
4265,105,26,43.515359986001954,3.5384481613844443,74.91298315752346,61.079078152760864,12.112043531908492
4266,106,26,43.45664704032501,3.412683579680497,70.0218955471528,53.32254715173972,12.833888891795445
4267,107,26,41.51001204015361,3.6406982588171086,72.0043061730314,62.289247518171116,12.584991665659516
4268,108,26,38.422610313448686,3.240906026308731,74.08576020941933,58.43778900443685,13.78013767388423
4269,109,26,43.07204815619283,3.444995843162382,71.4510322129008,58.255559290939374,10.969942515837245
4270,110,26,43.38953507954199,3.103563297566537,74.3958693636112,58.19542165935307,12.697680316614075
4271,111,26,37.756473503243214,3.681336583905961,74.2547694526065,53.1694657480228,12.741786004668059
4272,112,26,33.666105026807585,3.3849856606546855,73.14472157223067,49.96912252062642,12.237737777410347
4273,113,26,39.72674881657335,4.206983002505936,68.45026277172624,46.47833117415736,12.338953465011516
4274,114,26,43.10682099222004,3.620044689681435,73.51720493810876,55.72848205288009,12.286626464965682
4275,115,26,42.46635746077872,4.232708430944516,73.99257775411678,54.39366264496252,11.97384244123858
4276,116,26,36.19215973289079,3.7084726484361643,71.88932601701951,54.26187028154279,9.763370176592634
4277,117,26,43.407296733410725,3.282204566224257,72.20803876264158,55.78860912953665,12.511350331691256
4278,118,26,36.616919456672534,3.3111908072905383,70.6118841637571,58.269892896054024,11.96306349598224
4279,119,26,41.79324942642105,3.3120313716395176,71.97827818558848,44.34281141510414,12.55841419067393
4280,120,26,37.581455984155376,3.392330970069092,71.55497590556469,56.15949144612241,13.877898928057894
4281,121,26,41.49398079280594,2.936949293691112,70.92232681846448,54.913964319767146,12.021153313150252
4282,122,26,39.89395851111231,3.4043938544610888,67.73880594020736,48.925590669319895,10.681267556131345
4283,123,26,37.4971168980474,3.8732013423406215,72.59140564365396,53.36200140800161,11.436832305845758
4284,124,26,40.05755187003564,3.6923111608733366,70.24767579483245,50.62281676186537,11.24948746497354
4285,125,26,35.769398598694714,3.194019309060212,70.33526491516848,48.91175334860035,9.452045845806701
4286,126,26,36.36716190699421,3.4092064048741695,68.95000265675621,42.52331570430654,11.446510569121683
4287,127,26,36.32446051116978,2.919437702982982,68.07927592741675,54.19018068070609,8.43367530894079
4288,128,26,34.49742687218918,2.9837518856412335,69.36734662333595,57.35853739716113,10.686221339262035
4289,129,26,39.55124727901645,3.2161568409674364,73.17040260392152,46.15049196263254,13.181186576440656
4290,130,26,39.32732553840638,3.73159895158692,68.89827976827831,49.20533768427788,9.83756205215437
4291,131,26,36.330991596215924,3.747656311343296,65.79542575794999,41.91100672371425,11.01832564782932
4292,132,26,33.21866673568475,3.4034891421728206,65.93660522217594,42.69471105413321,10.08940212776211
4293,133,26,37.21730660410319,3.176934484115041,67.75956635820143,46.02194498378643,10.837589698899633
4294,134,26,36.43836843875938,3.1869498434113464,70.18763109098005,43.68748185701226,10.688776519505115
4295,135,26,37.23175080682155,2.506893720541494,69.71292164300527,44.8017131927745,9.81780880916614
4296,136,26,35.07863395258326,3.494890858472697,69.61711234022121,46.21754859018616,9.831037730166205
4297,137,26,34.201918757663734,2.740856305289796,68.43369487426298,45.64556084410252,12.314941556507133
4298,138,26,38.743248099807296,3.203705691081308,67.34425448629513,49.02001005950405,10.677668395546082
4299,139,26,32.56501104574968,2.333113961062188,68.98614702921711,47.46502073541688,11.137000894647453
4300,140,26,33.55369634073652,2.728897414585811,65.40648128253082,46.66939506531329,8.783929147717663
4301,141,26,28.580753746122063,2.6323502246565216,66.9485536324549,44.991110258416455,9.839655763083577
4302,142,26,32.49606881412791,2.9814465490451827,66.63277638716812,42.788112376812165,10.790702705529997
4303,143,26,31.929617983154955,2.3725253774350734,65.70636955988029,46.53201643785361,8.47205425740723
4304,144,26,32.095149318780734,2.7990521680637235,65.22797001302108,50.06776450965292,12.12629574258731
4305,145,26,34.568668480931194,2.5534425844469713,61.852982903387456,45.64781339349263,9.561152669065315
4306,146,26,30.786724925269592,2.7520189750191224,65.52978976876913,40.426140485899566,10.3160330211092
4307,147,26,33.568791633770104,2.8417334461253683,66.90771636152175,48.99879548771288,8.330445942856189
4308,148,26,30.944689888226268,2.8504015349732272,65.50824718616107,47.17570337531612,8.93393155684219
4309,149,26,30.48016954690838,3.149937054512343,71.77282528462354,40.752692148345446,10.143747643462275
4310,150,26,26.047228886878944,2.771864971436975,66.52135029132764,37.06731614415351,9.626692453400942
4311,151,26,32.47464984976128,3.0558771925892825,62.856845141128154,40.83956618610638,9.521227953068788
4312,152,26,32.85255236106585,2.739715327624872,67.74695247289104,39.00853774069162,10.493158930683649
4313,153,26,27.822281757809648,2.030012739665785,63.911681174231816,43.63980144528915,10.045545766718615
4314,154,26,28.694837849137656,2.345235541710094,66.20459950307992,39.71649682289537,8.352012499750519
4315,155,26,24.823077330524704,2.9342351652223737,63.710937990023154,37.07051600319064,9.3562178486678
4316,156,26,28.82960031689019,2.676916780785916,63.14966860985229,36.16842631513339,9.310952833218343
4317,157,26,26.360102133091114,2.5082091686813985,63.99616542523664,39.60695845788034,8.541650161866974
4318,158,26,30.465650655658536,2.839257725983286,67.06477389660486,32.28567925506628,9.880651696783161
4319,159,26,28.70606673074726,2.0686082440391913,64.08234979388595,41.2077226665298,6.7206733232213605
4320,0,27,30.691581046931045,2.3522134051488854,63.54948305760043,41.99092552387509,9.71070871815877
4321,1,27,26.691495895111235,2.6140567190794073,65.66289253597638,33.04582790126383,10.30272480942462
4322,2,27,24.391898314943987,2.3167979642107626,65.70808468760607,38.33379386998054,10.751176453144108
4323,3,27,29.441924187594502,2.224399489085747,64.44357730062005,39.798364517843225,11.061641121026218
4324,4,27,28.18742722103925,2.608294291856904,66.9765112511667,39.191947186232895,8.58826081726009
4325,5,27,35.60357591750744,2.7996704772103826,61.52630944932651,43.54673906799472,9.031312428338332
4326,6,27,31.14726398555629,2.3241449459693575,63.5772193002075,45.50244190473099,10.109573813610286
4327,7,27,34.95544740576905,2.5802267464450366,66.64391216366701,39.10610522686644,8.256378296703327
4328,8,27,32.53280430559542,2.9258409193986186,65.88981225324326,49.44396561059706,9.3346748770815
4329,9,27,30.28600563725173,3.066104754071408,66.79367525964312,40.56262735375647,8.937419185238992
4330,10,27,26.985344551123436,2.722411103297547,68.82072630794642,37.42080805538732,10.219344786275245
4331,11,27,31.063635592024163,2.52682971753358,67.38292830145396,33.364891675866296,9.11256588959983
4332,12,27,33.84799405627181,2.6809776696027856,67.91391113019415,43.042551760801764,10.228125061870145
4333,13,27,32.51346995867412,2.473170890866872,66.0090890787584,43.35745336639877,11.270637875362517
4334,14,27,33.508757242371175,2.5591344591229217,68.8813055401546,39.91275264611297,10.044118523447588
4335,15,27,33.69346841253694,2.6895033629357896,69.55979048592742,48.336623482354376,9.768519635151579
4336,16,27,29.10709379229471,2.7580670828551046,69.44830094386977,42.834834430205575,10.757118449015268
4337,17,27,34.20108893295175,2.367930842008696,66.2822262393885,47.52166659292352,10.783192246688735
4338,18,27,31.18182998639542,3.3092285082423984,66.02059050669959,48.788117554298196,8.985214854356553
4339,19,27,33.677505227261676,3.127298625830926,68.70076945315823,46.044235079254975,12.48777445616179
4340,20,27,38.08082289627561,3.0334762073319808,67.02692708082328,48.856247851772906,10.276995124935025
4341,21,27,28.459802845754638,2.9157869263769265,70.5196637110905,42.83794523642908,12.973843454781136
4342,22,27,33.783884736756455,3.3169717243219994,68.76375407462636,43.50384438980831,12.391030648177802
4343,23,27,35.82007023194583,2.7642594043310766,67.06003824108679,52.85699424421748,10.90260268287471
4344,24,27,38.23168685913039,3.046197180362535,67.95073411238049,44.25829264303259,11.1183138662669
4345,25,27,35.49571500528851,2.8414532340704226,70.14680625353037,47.651544954543326,11.784128997077024
4346,26,27,33.087936159324194,3.0422139991115196,72.04322443109078,50.39021780693092,9.212028376227897
4347,27,27,38.09351499759157,3.349147282790825,66.93652120748793,46.6115250661462,11.349934919331101
4348,28,27,37.71922586834141,2.891943604949761,71.59390447777045,57.26703084348854,12.164219767929938
4349,29,27,31.049085146454924,3.5652318023082032,69.46774178488988,54.05024796658731,11.570758594987174
4350,30,27,36.700277438762505,3.12235667510376,71.37975784681217,51.756836010775295,11.626874657236586
4351,31,27,31.690613576970325,3.1009306379860586,69.72743217578582,43.98603140418724,13.001073616535304
4352,32,27,29.19553289012802,3.0927237790169335,71.21799874549345,54.94309688044566,13.348545719619555
4353,33,27,34.26757022870007,3.788861035935539,68.76839571052534,55.09262146437063,11.72082242187072
4354,34,27,34.6819077542309,3.3608522591834387,74.3189523192422,52.89525560800032,12.335815545226055
4355,35,27,31.375286461948463,3.7929062608540987,73.36819999195201,53.73387993499622,12.843993852426062
4356,36,27,43.45084386742573,2.935278192950758,73.8398957645449,55.18626222336348,12.00764300887293
4357,37,27,34.26426817106097,3.329428077414831,71.59870982723166,52.478173637464344,11.230514644064048
4358,38,27,39.49320844474087,3.4199268269461647,68.38125449229,59.832094501314934,10.797757203779137
4359,39,27,40.76016448836526,2.8720678110312097,68.04895222841358,47.83312243112379,10.530674111012004
4360,40,27,45.3139045435819,3.4051966556862445,72.21300891375576,55.62749898807217,11.742267775846356
4361,41,27,38.07929845230852,3.164978084932195,70.40977349459006,63.47292796282987,12.85638235045251
4362,42,27,44.092119150193824,3.5894336632050083,74.94340811923935,55.30988880868583,11.288155779517933
4363,43,27,36.16319387638591,3.8483137192725794,73.98471405581597,53.70888729480783,12.087679159584988
4364,44,27,39.65658028354679,4.045132945335189,72.3955092798519,53.676645321380946,12.596711296500914
4365,45,27,38.78681975163047,3.1496920762920766,72.93631560363592,49.038212223211694,9.750511427354372
4366,46,27,37.217490980708924,3.804463570534336,74.58730630017773,67.39453444044781,11.898435131898719
4367,47,27,41.396816295653025,3.426699539217278,69.79106180894469,50.80477889834672,12.637118448832217
4368,48,27,46.26726450397082,3.6492939099239483,73.51584128305508,53.08345511366694,11.300152995985934
4369,49,27,47.08313761379836,3.3853198465647214,69.90433686775027,52.13582218743369,14.267015446646223
4370,50,27,43.00286706197157,3.5490735878257054,74.19848738846211,54.54856170249736,12.193200399622254
4371,51,27,37.801542514892844,3.641368650937457,74.63853127315947,56.56695620850562,13.381837932934701
4372,52,27,38.9458222191022,3.8805154216071145,70.82858703046523,58.49937072795709,12.161081097387598
4373,53,27,43.328309935955446,3.7643463020480312,69.54359672765958,57.317610917519985,13.260194644338776
4374,54,27,43.41260967291404,3.6889449479654766,69.17596725849553,52.97127726925356,12.02551190165712
4375,55,27,43.54836789112236,4.0208064144796065,73.75620547527863,61.41323700002669,11.75428850867143
4376,56,27,41.218014660876584,3.8618425638448204,71.82547450207042,61.757730898137716,12.827843288405232
4377,57,27,39.48785224883842,3.9754359373911257,76.40521412091611,64.53209941359471,11.71439700448566
4378,58,27,43.697633156837234,3.6468188138850364,76.1754169911346,57.0046864598154,13.340970231498975
4379,59,27,42.42250580519748,3.793750008039668,75.61354076529395,59.213874797287154,14.451555689069568
4380,60,27,46.85773517421043,3.722020421889339,76.5165139247615,62.22497225524646,12.46773565831526
4381,61,27,40.70388095573745,3.0532786384646213,76.08223307034314,60.209564820794604,13.426553703781263
4382,62,27,45.44175108691181,4.2238420605387645,74.83855682018999,56.24440619522394,12.729331827955516
4383,63,27,47.08609232629632,3.499692843203819,71.992454388454,61.105666455822885,14.494625125220477
4384,64,27,49.06504113128796,4.055153203356408,76.29714159450577,63.877215125342964,14.637811213431664
4385,65,27,49.12967591930852,3.6018704408798445,77.62846414088445,59.10843927244856,12.5096647781348
4386,66,27,40.31420178263129,3.3888852127778453,74.8838342592634,70.96325262566596,11.282152139874393
4387,67,27,39.96757531769486,3.5979439791614767,76.73785957226143,57.89409174875507,13.370996024516204
4388,68,27,44.02591092083339,4.158198650601306,78.5245922164215,62.03705510945223,12.964469190869625
4389,69,27,41.07559837257651,4.124188243523115,75.62804251895204,67.20550882915866,12.653582603691238
4390,70,27,36.64748714233439,3.945775404921196,72.06944316193984,56.68696923683227,13.870538411013982
4391,71,27,48.24080463073315,4.087942591882827,75.80376405418295,71.04369255425718,12.711763873433455
4392,72,27,45.39163060774625,3.758471633730526,77.84580954520366,64.1375743528011,12.251717838009109
4393,73,27,47.04198003996622,4.653125357449083,76.14250675691387,63.599625475388855,12.167352813948746
4394,74,27,44.57623115065046,3.5399069743620846,75.96960058773182,66.78239968467136,14.526841818971533
4395,75,27,47.567725492941975,4.109705391444962,74.40559088566748,64.53951047417495,13.40866172505129
4396,76,27,44.90120506623453,3.8958010667304293,73.54063843679197,61.65892485311302,11.482579740643434
4397,77,27,44.56971441960912,4.242836179403522,75.30497430050542,65.7262779603951,12.634497957379434
4398,78,27,49.90248236869018,4.620484153842865,75.37376937382034,60.98007584501053,11.976291255447864
4399,79,27,40.71156002781357,4.238660905246771,78.75544452598598,62.10197267682013,12.042177420795497
4400,80,27,45.79121487518791,3.8041859587015874,77.06014368560983,55.05774390671767,13.16853253953189
4401,81,27,39.43424483866748,3.5787705580349214,77.80787319716991,63.67134411367078,12.139789038772548
4402,82,27,48.643648938866086,3.843319175685159,77.58053065267084,56.49347937901604,12.06090979569966
4403,83,27,43.45854750757174,3.918508296752771,76.71215829036414,62.94863381584987,11.162771029171447
4404,84,27,40.49145915423213,4.415503576638901,74.11895815461622,60.45344936759147,16.4471101194858
4405,85,27,38.62708768219129,3.5172246658838953,76.85621531240804,60.7166787902418,12.76771876790281
4406,86,27,43.3631929205705,3.907219709601324,79.9481447633277,56.99518959297046,9.8061507594959
4407,87,27,49.876672620383175,3.7038387634535592,76.01685285520882,57.461280329083934,13.7049812926125
4408,88,27,45.39489223056399,3.7456197999513092,74.4652589993172,62.409115381065895,13.040130941169735
4409,89,27,39.1619406045762,4.461013511219974,75.81767594801116,57.984338093536074,13.617662646462104
4410,90,27,37.63923688919823,3.9473130686343616,76.60235362229042,58.4829549372854,12.452371050370095
4411,91,27,52.18447548565042,4.203851301360997,75.0504712345904,64.858234075569,11.695316599574678
4412,92,27,41.865653053881225,3.793042409304957,75.40980991107034,63.64889888024421,12.521093008609023
4413,93,27,39.06524919674612,3.4388433949440023,72.50084515226108,62.92895347803382,11.782787747604889
4414,94,27,43.807280585401884,4.167044719754336,74.83502647491403,58.8691323566801,14.689763578453881
4415,95,27,45.0251389638865,3.9116215805687915,72.68367326780265,55.55455284705241,13.364539926975032
4416,96,27,47.920450726218355,3.6802482971314885,76.72562403981803,59.65208401000618,12.392391348449475
4417,97,27,42.4402697242029,3.417264595006298,78.1547556334951,61.70439044848952,11.848888377133461
4418,98,27,40.76204202346086,3.867688796960643,74.3546652673285,57.375074125854056,11.634667359323254
4419,99,27,44.821990804907195,4.238331958717714,74.70718126454494,64.12503987488397,12.21887594450004
4420,100,27,40.216801069457354,4.173314658334985,71.24958824687984,53.03266029550967,13.056577863674644
4421,101,27,43.58474579732995,3.868144465306737,79.00004977516011,54.19175741792279,12.189158125024505
4422,102,27,42.887155873300415,4.216759614026351,71.89687893650223,58.1959429520005,13.808356610572563
4423,103,27,45.15816693438365,3.964709044102222,75.98272528913635,59.30552318841232,14.3463053998696
4424,104,27,39.916328575130116,3.5111051930856143,74.65455718214112,64.25903334743559,12.932083939193076
4425,105,27,39.829332116730214,3.4357570877112122,74.18044047511611,61.22687865229216,10.449671963320103
4426,106,27,42.575339285566265,3.7813977999112156,71.40523367587564,55.53227669158997,11.239023189236168
4427,107,27,42.94173584882539,3.555938506156276,73.40984089246503,62.342256661592806,13.183693710285691
4428,108,27,36.93222628134808,3.470333001494395,72.87158327732944,57.56410832070134,11.926014900953795
4429,109,27,38.73627581367983,3.4070734822205075,72.97143534786353,54.356166278162725,11.388853913679835
4430,110,27,41.50780957610148,4.143015763803964,72.08977881957142,55.10521454214787,13.860256051350428
4431,111,27,39.67061782056455,3.121005964661055,71.95892952813114,57.90225469926455,12.505407295219605
4432,112,27,47.49214841088708,3.631209249300866,74.45355684347713,56.636250823708544,12.05946320735025
4433,113,27,42.58110997548107,4.330454402390631,74.76415142761999,63.941209689628764,13.829514262920856
4434,114,27,43.99621140267728,3.598429234838411,71.3655846804166,60.887147316951435,11.436606754778317
4435,115,27,39.78602685927282,3.316711496382548,69.96597867744015,52.922575605415524,11.971630673339849
4436,116,27,40.07197246595556,3.4263358568261304,74.01455876571707,60.4762921980939,10.63477368587662
4437,117,27,39.97616809726221,3.5877410721744663,73.13722192459777,60.51120336764346,13.101565785643622
4438,118,27,42.61532258853911,3.266116357705993,71.11545642393045,47.487886548032975,11.313388988535346
4439,119,27,38.20503523631946,2.9714632485041688,76.0791800260859,52.88731453922463,12.551871018806661
4440,120,27,43.73736643527325,3.4282417018889113,72.00710456441962,56.62930808913509,10.983565896874072
4441,121,27,36.54499862574572,4.154145627656352,67.67710605500764,50.785857778424635,11.631478923965163
4442,122,27,41.56939712640348,3.1579034522285436,74.3443405646272,60.878518553210064,11.48448026197477
4443,123,27,39.13589529229277,4.118918480636029,70.34353331602878,42.94167813035145,10.915205906173458
4444,124,27,37.009548079280606,4.0197816645994315,72.53990749594713,50.9638268520135,10.84781575238113
4445,125,27,42.67623794768808,3.437031760049129,70.89917492945314,54.482380981139414,13.069099580916001
4446,126,27,40.62263303677938,3.598277485479407,72.77022915258404,55.029999778462226,9.973461081077375
4447,127,27,36.880462691177996,3.242725674472157,67.81011709667413,54.965002808202655,11.658307113759273
4448,128,27,34.87917744261057,2.7538457578468525,67.83089316056956,51.77828897131933,12.07521481841796
4449,129,27,39.47676276673536,3.1442970462568933,69.59334051200739,48.19020613179418,11.086195883110863
4450,130,27,34.30690594929582,3.2606100372706255,71.12221934817282,51.80726470452531,11.539014227083044
4451,131,27,38.15263320821572,3.7145075033492225,69.94953233855364,41.91552702209817,11.919146687916811
